id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,result
13319,0,0,0,0,0,1,0,0,0,1,0
13320,1,0,1,1,1,1,1,1,1,1,0
13321,1,0,1,0,0,0,0,0,0,1,0
13322,1,1,1,1,1,1,1,1,1,1,1
13323,1,1,1,1,1,1,1,1,1,0,1
13324,1,1,1,1,1,1,1,1,1,1,1
13325,1,1,1,1,1,1,1,1,1,1,1
13326,1,1,1,1,1,1,1,1,1,1,1
13327,1,0,1,0,1,1,1,1,1,1,0
13328,0,0,1,1,0,0,0,1,1,0,1
13329,0,1,1,0,0,0,1,1,1,1,0
13330,1,1,1,1,1,1,1,1,1,1,1
13331,0,0,0,0,0,0,0,0,0,0,0
13332,1,1,1,1,1,1,0,0,1,0,0
13333,0,1,1,0,1,1,1,0,0,1,1
13334,0,0,0,0,0,0,0,0,0,0,0
13335,1,1,1,0,1,0,1,0,1,0,0
13336,1,1,0,0,0,0,0,1,0,0,0
13337,1,1,0,0,1,1,1,1,1,1,1
13338,0,1,0,1,1,1,1,1,0,0,0
13339,1,1,1,1,1,0,1,1,1,1,0
13340,1,1,1,1,1,1,1,1,1,1,1
13341,1,1,1,1,1,1,1,1,1,1,1
13342,0,0,0,1,1,0,1,0,0,0,0
13343,0,1,1,1,1,1,0,1,0,0,1
13344,1,0,0,0,0,1,0,0,0,0,1
13345,0,1,0,0,0,1,0,1,0,0,0
13346,0,1,1,1,1,0,0,1,1,1,1
13347,1,1,1,1,1,0,1,1,1,1,1
13348,0,0,0,0,0,0,0,0,0,0,0
13349,1,1,1,1,1,1,1,1,1,1,1
13350,0,1,1,1,1,1,1,1,1,1,1
13351,0,1,1,1,1,1,0,1,0,1,1
13352,1,0,1,1,1,1,1,1,1,1,1
13353,0,1,0,0,0,0,0,1,0,1,0
13354,0,1,0,1,1,1,1,1,1,1,0
13355,0,0,0,0,0,0,0,1,0,0,0
13356,1,1,1,1,1,1,1,1,1,1,1
13357,1,0,1,1,1,1,0,1,1,1,1
13358,1,0,0,1,0,0,1,1,1,1,1
13359,0,0,0,1,1,1,0,1,0,0,0
13360,0,0,0,0,1,0,1,0,0,0,1
13361,0,0,0,0,0,0,0,0,0,0,0
13362,1,1,1,0,0,0,1,1,1,0,0
13363,0,1,0,1,1,0,0,1,1,1,0
13364,1,1,1,1,1,1,1,1,1,1,1
13365,1,0,0,0,1,1,1,0,1,1,0
13366,0,0,1,0,1,1,1,1,1,1,1
13367,1,1,1,1,1,1,1,1,1,1,1
13368,1,0,1,1,0,1,0,0,0,1,1
13369,1,1,0,0,0,0,0,0,0,1,0
13370,0,0,0,1,0,0,0,0,0,1,0
13371,0,0,0,1,0,1,0,0,0,0,0
13372,0,1,0,0,0,1,1,0,1,0,1
13373,1,0,1,1,0,1,0,0,0,0,1
13374,1,1,1,1,1,0,1,1,0,0,0
13375,0,1,0,1,1,1,1,0,1,1,0
13376,0,0,0,0,0,0,0,0,0,0,0
13377,0,0,0,0,0,0,0,0,0,0,0
13378,1,1,1,0,1,1,1,1,1,0,1
13379,0,1,1,0,0,0,0,1,0,1,1
13380,1,1,1,0,0,0,1,0,0,1,1
13381,1,1,1,1,1,1,1,1,1,1,1
13382,0,1,0,0,0,1,0,0,0,0,0
13383,1,0,0,0,0,0,0,0,0,0,1
13384,1,1,1,0,0,0,1,0,0,1,1
13385,1,1,1,1,1,1,1,1,1,1,1
13386,0,0,1,1,1,0,1,1,1,1,1
13387,1,1,0,1,1,0,1,0,0,1,1
13388,0,0,0,0,1,0,0,0,0,0,1
13389,0,0,0,0,0,1,1,0,0,0,1
13390,1,1,0,1,1,1,1,0,0,1,0
13391,0,1,1,1,1,1,1,1,1,1,1
13392,1,1,1,1,1,1,0,0,1,0,0
13393,1,1,0,1,1,1,1,1,1,0,1
13394,1,1,1,1,1,0,0,0,0,1,1
13395,1,1,1,1,1,1,0,1,1,1,1
13396,0,0,0,0,0,0,0,0,0,0,0
13397,1,1,0,1,0,1,1,1,0,1,0
13398,1,0,1,1,0,0,0,1,1,0,0
13399,1,0,0,1,0,0,0,0,1,0,0
13400,1,1,1,1,1,1,1,1,1,1,1
13401,1,0,1,1,1,0,1,0,0,1,1
13402,1,1,1,0,1,1,0,0,1,1,1
13403,0,1,0,0,0,0,0,0,0,1,0
13404,0,1,1,0,0,0,0,1,0,1,0
13405,1,1,1,1,1,1,1,1,1,1,1
13406,0,0,0,0,1,0,1,0,0,0,0
13407,1,1,1,1,1,1,1,1,1,1,1
13408,0,1,1,1,1,0,0,1,1,1,0
13409,0,0,0,1,0,1,1,1,1,0,0
13410,1,1,1,1,1,1,1,1,1,1,1
13411,0,0,0,0,0,0,0,0,0,0,0
13412,0,1,0,0,0,0,0,0,0,1,0
13413,0,1,0,0,1,0,0,0,0,0,0
13414,0,0,0,0,0,1,0,1,0,1,1
13415,0,0,1,0,0,0,0,0,0,0,1
13416,1,1,0,1,1,1,1,1,1,0,1
13417,0,0,0,0,1,0,1,1,1,1,1
13418,0,0,0,0,0,1,1,0,0,0,0
13419,0,0,1,0,0,0,0,0,0,0,0
13420,0,0,1,1,0,0,1,0,0,0,0
13421,1,1,1,1,1,1,1,1,1,1,1
13422,0,0,0,0,0,0,0,0,0,0,0
13423,0,0,1,0,1,0,1,0,0,0,0
13424,0,0,0,0,0,0,0,0,0,0,0
13425,0,1,1,0,0,1,1,1,1,0,1
13426,0,0,1,1,1,1,0,1,1,0,1
13427,1,1,0,0,1,0,0,1,1,1,0
13428,1,1,0,0,1,1,1,1,1,0,1
13429,1,0,0,0,1,1,0,0,1,1,0
13430,1,1,0,0,1,1,1,1,1,1,0
13431,1,1,1,1,1,1,1,1,1,1,1
13432,1,1,0,1,0,1,1,0,0,0,0
13433,1,0,0,1,1,1,1,0,0,1,1
13434,0,1,0,0,1,1,0,1,0,1,0
13435,0,1,1,1,0,0,1,0,0,1,1
13436,1,1,1,1,0,1,0,1,1,1,1
13437,0,0,1,0,1,1,0,0,1,1,1
13438,0,0,0,0,0,0,0,0,0,0,0
13439,1,0,1,1,1,1,1,1,1,1,1
13440,1,0,0,1,0,0,1,0,0,1,1
13441,1,1,0,1,1,0,0,0,0,0,1
13442,0,0,0,0,0,0,0,0,1,0,0
13443,1,1,0,1,1,1,1,1,0,1,1
13444,1,0,1,0,1,1,1,0,0,0,0
13445,1,1,0,1,0,0,1,1,0,1,1
13446,0,0,1,0,0,1,0,0,0,1,1
13447,1,0,1,1,1,0,1,0,0,1,0
13448,1,1,1,1,0,0,1,0,1,0,0
13449,0,1,0,1,1,1,1,1,1,0,0
13450,1,0,0,0,0,0,0,0,1,0,0
13451,0,1,0,1,1,1,0,0,0,1,0
13452,0,0,0,1,1,1,0,0,0,1,1
13453,1,1,0,1,1,1,1,1,1,1,1
13454,0,0,0,0,1,0,0,0,0,0,1
13455,0,0,1,1,1,1,1,0,0,0,0
13456,0,0,0,0,0,0,0,0,0,0,0
13457,0,1,0,0,0,0,0,1,0,0,0
13458,1,1,0,0,1,0,0,1,0,0,1
13459,0,1,1,0,0,0,0,0,1,0,0
13460,0,0,0,0,0,0,0,0,0,0,0
13461,1,1,1,1,1,1,0,1,1,1,1
13462,1,0,0,1,0,0,0,0,0,0,0
13463,1,1,1,1,0,1,1,1,1,1,0
13464,1,1,1,1,1,1,1,1,1,1,1
13465,1,0,0,0,1,0,1,0,1,1,0
13466,0,0,0,1,0,0,0,0,0,0,0
13467,0,1,0,0,0,1,0,0,1,1,0
13468,0,0,0,0,0,0,0,0,0,0,0
13469,0,1,0,0,1,0,0,0,1,1,0
13470,0,0,1,0,1,0,1,1,0,0,1
13471,1,1,1,1,1,1,1,1,1,1,1
13472,0,0,1,1,0,1,0,0,0,0,0
13473,1,1,0,1,1,0,1,0,1,0,1
13474,0,0,0,0,0,0,1,0,0,0,0
13475,1,0,0,0,0,1,0,0,0,1,0
13476,0,0,0,0,0,1,0,0,0,0,1
13477,1,1,1,1,1,1,1,1,1,0,1
13478,1,1,0,1,1,1,1,1,1,1,0
13479,0,1,0,0,0,0,1,0,0,0,0
13480,1,0,0,1,1,0,1,1,0,1,0
13481,1,0,1,0,1,1,0,1,1,1,0
13482,0,0,0,0,0,0,0,0,0,0,0
13483,1,0,0,0,1,0,0,0,1,0,0
13484,0,0,1,0,0,0,0,0,0,0,0
13485,1,1,1,1,1,1,1,1,1,1,1
13486,1,1,0,1,0,1,1,0,0,1,1
13487,0,0,0,0,0,0,0,0,1,0,0
13488,1,1,1,1,1,1,1,1,1,1,1
13489,0,0,0,1,0,1,0,0,0,0,1
13490,1,1,1,1,1,1,1,1,1,1,1
13491,0,0,0,0,0,0,1,1,0,0,0
13492,0,1,0,0,0,1,1,0,0,0,1
13493,1,0,1,0,1,1,1,1,1,1,1
13494,0,0,1,1,1,1,1,1,0,0,1
13495,0,1,1,1,0,1,1,1,1,1,1
13496,1,1,1,1,0,1,1,0,1,1,1
13497,0,1,0,1,0,0,1,0,0,1,0
13498,1,1,0,1,0,1,1,0,0,0,0
13499,1,1,0,0,1,0,1,1,0,1,0
13500,1,1,1,1,0,1,1,1,1,1,0
13501,0,0,1,0,0,0,1,1,0,1,0
13502,0,0,0,0,1,1,1,0,0,1,1
13503,1,0,0,0,0,0,0,1,0,0,0
13504,0,1,0,0,1,0,1,0,0,0,1
13505,0,0,0,0,0,0,0,0,0,0,1
13506,1,1,0,1,1,0,1,1,0,0,0
13507,1,1,1,1,0,1,1,0,1,1,0
13508,1,1,1,1,1,1,0,0,1,0,0
13509,0,1,0,1,0,0,0,0,0,0,0
13510,0,1,0,0,1,0,0,0,1,1,1
13511,0,0,0,0,1,0,1,1,0,1,0
13512,0,0,1,1,0,0,0,0,0,0,1
13513,1,0,0,1,1,0,0,1,0,0,0
13514,0,0,0,0,0,0,0,0,0,0,0
13515,1,0,0,0,1,1,0,1,0,1,1
13516,0,0,1,1,0,0,0,0,0,1,1
13517,1,1,1,0,1,1,1,1,1,1,1
13518,0,0,0,0,1,1,0,0,0,0,0
13519,0,0,0,1,1,1,1,0,0,0,0
13520,1,0,1,0,0,0,0,0,1,0,0
13521,0,0,0,0,0,0,0,0,0,0,0
13522,1,0,1,1,1,1,1,1,1,1,1
13523,1,1,1,1,1,1,1,1,1,1,1
13524,0,1,0,0,0,1,0,0,0,0,0
13525,0,0,0,1,1,0,0,1,0,0,1
13526,1,0,0,0,1,0,0,0,0,1,0
13527,1,0,0,0,1,1,1,0,0,1,1
13528,0,0,0,1,0,0,0,0,1,0,0
13529,1,1,1,1,1,1,0,1,1,1,0
13530,1,1,1,1,1,0,1,0,0,1,0
13531,1,1,1,1,1,1,1,0,1,1,1
13532,1,1,1,0,0,1,1,1,0,1,0
13533,1,0,0,1,0,0,1,0,0,1,1
13534,1,0,1,1,0,1,1,0,0,0,0
13535,0,0,0,1,0,0,0,0,0,0,0
13536,1,1,1,1,0,1,1,0,0,0,1
13537,1,1,1,1,0,1,1,1,1,1,0
13538,1,1,0,1,0,0,1,0,1,1,1
13539,1,1,1,1,1,1,1,1,1,1,0
13540,1,0,1,1,1,1,0,1,1,0,0
13541,1,0,1,1,0,1,1,1,1,1,1
13542,1,1,1,1,1,1,1,1,1,1,1
13543,1,1,0,0,1,0,0,0,0,0,0
13544,0,0,1,0,0,0,0,0,0,0,1
13545,1,1,1,1,0,1,1,1,1,1,1
13546,1,0,1,1,0,1,1,0,1,1,1
13547,1,1,0,0,1,0,0,1,0,1,1
13548,0,1,0,1,1,1,0,0,1,0,1
13549,0,0,0,0,0,0,0,0,0,0,0
13550,0,0,0,0,0,0,0,0,0,0,1
13551,1,1,0,1,1,1,1,1,1,1,1
13552,0,0,0,0,0,0,0,0,0,0,0
13553,1,1,1,1,1,0,1,1,1,1,1
13554,1,0,1,1,1,1,1,1,1,1,1
13555,1,1,1,1,1,1,0,0,0,0,1
13556,1,1,0,0,1,1,0,1,1,1,0
13557,0,1,1,0,1,0,0,1,1,1,1
13558,0,0,0,0,0,1,1,0,0,0,1
13559,0,0,0,0,0,0,0,0,0,0,0
13560,0,1,1,1,1,0,1,0,0,0,1
13561,0,0,0,1,0,0,0,0,0,0,1
13562,1,1,1,1,1,1,0,1,1,1,1
13563,1,1,1,1,1,1,0,1,1,1,1
13564,1,0,0,0,1,0,1,0,1,0,1
13565,1,1,1,1,1,1,1,1,1,1,1
13566,1,1,1,1,1,1,1,0,1,1,1
13567,0,1,0,1,1,0,0,1,1,1,1
13568,1,1,1,1,1,1,1,1,1,1,1
13569,1,1,1,1,1,1,0,0,1,1,1
13570,1,1,0,1,0,0,1,1,1,1,0
13571,1,0,0,0,1,1,0,1,0,0,1
13572,1,1,0,1,0,0,1,1,1,0,1
13573,0,0,0,0,0,0,0,0,0,0,1
13574,0,1,1,1,1,0,0,1,1,1,1
13575,1,1,1,1,1,1,1,1,1,1,1
13576,1,1,1,1,1,1,1,1,1,1,1
13577,1,1,1,0,0,0,0,1,0,1,0
13578,1,1,0,1,1,0,1,1,1,1,1
13579,0,0,0,0,0,0,0,0,0,0,0
13580,1,0,0,0,0,0,0,0,0,0,0
13581,0,1,0,1,0,0,0,0,0,1,0
13582,0,1,1,0,0,1,0,0,0,1,1
13583,0,0,0,0,0,0,1,1,0,0,1
13584,1,0,0,0,0,1,0,0,0,0,0
13585,1,1,1,0,1,0,1,0,0,1,1
13586,1,0,1,0,0,1,1,1,0,1,0
13587,0,0,0,1,0,1,1,0,0,0,0
13588,1,1,1,1,1,1,1,1,1,1,1
13589,0,0,0,0,0,0,0,0,0,0,0
13590,1,0,1,0,1,0,1,0,1,0,1
13591,0,0,0,1,1,0,1,0,0,0,0
13592,0,0,0,1,0,0,0,0,0,0,0
13593,1,1,1,1,1,1,1,1,1,1,1
13594,0,1,1,0,0,1,0,0,1,1,1
13595,1,0,1,0,0,1,0,0,0,0,0
13596,1,1,1,1,0,0,1,1,0,1,1
13597,1,1,1,0,0,1,1,0,0,0,1
13598,0,0,0,1,1,1,1,0,0,1,1
13599,0,0,0,0,1,0,0,0,0,0,0
13600,1,1,1,1,0,0,1,0,0,1,1
13601,0,0,0,0,0,0,0,0,0,0,0
13602,1,1,0,1,0,1,1,0,1,0,0
13603,1,1,1,0,0,1,1,1,1,1,1
13604,1,0,1,1,0,0,1,0,1,0,0
13605,0,0,1,0,0,0,0,0,1,0,1
13606,1,1,1,0,1,1,1,1,1,1,1
13607,0,0,0,1,0,0,1,0,1,1,0
13608,1,1,1,0,1,1,1,0,1,1,1
13609,1,0,0,1,0,1,0,0,1,0,1
13610,0,0,0,0,0,0,0,0,0,1,0
13611,0,0,1,0,0,0,0,0,0,0,0
13612,1,0,0,0,0,1,0,1,0,0,1
13613,0,0,1,0,0,0,0,0,0,0,0
13614,0,0,1,0,1,1,0,0,0,0,1
13615,1,1,1,1,1,1,1,1,1,0,1
13616,0,1,0,0,0,1,0,0,0,0,0
13617,0,1,0,0,1,0,0,0,0,0,0
13618,0,0,0,0,0,0,0,1,0,0,0
13619,1,1,0,0,1,0,0,0,0,0,1
13620,1,1,0,0,1,1,1,0,0,1,1
13621,1,0,1,1,0,0,1,0,1,1,0
13622,0,0,1,1,1,1,1,0,1,1,1
13623,0,0,0,0,0,0,0,0,0,0,0
13624,1,1,0,1,1,1,0,1,1,0,1
13625,0,0,0,0,0,0,1,1,1,0,0
13626,1,1,1,1,1,1,1,0,1,1,1
13627,1,1,1,1,1,1,1,1,1,1,1
13628,1,0,0,0,1,1,1,0,1,0,0
13629,0,0,1,1,0,0,0,1,0,1,1
13630,0,1,0,0,1,0,1,1,0,0,0
13631,1,1,0,1,1,0,1,0,1,0,0
13632,0,1,0,0,0,0,0,0,0,0,0
13633,1,1,1,1,1,1,1,1,1,1,1
13634,0,1,0,0,0,0,0,0,0,0,0
13635,1,1,1,1,0,1,1,1,1,1,1
13636,1,1,0,1,0,0,0,1,1,1,0
13637,1,0,0,0,0,0,0,0,0,0,0
13638,0,0,0,1,1,0,0,0,1,0,0
13639,1,1,1,1,1,1,1,1,1,1,1
13640,0,0,0,1,1,0,0,0,0,0,0
13641,0,1,0,0,1,0,1,0,1,0,1
13642,0,1,1,1,0,1,1,0,1,0,1
13643,1,0,1,1,1,1,1,1,0,0,0
13644,0,0,0,0,1,0,0,1,0,0,0
13645,0,0,0,0,0,0,0,1,0,0,0
13646,0,0,0,0,1,1,1,0,1,1,1
13647,0,0,1,0,0,0,0,0,0,0,1
13648,0,1,1,0,1,1,1,1,1,1,0
13649,0,1,1,0,0,1,0,1,0,0,1
13650,1,1,1,1,1,1,0,1,0,1,1
13651,1,0,1,1,0,1,0,1,1,1,1
13652,0,1,0,1,0,0,0,0,0,0,0
13653,1,0,0,0,0,0,0,1,1,1,1
13654,1,1,1,1,0,1,1,1,1,1,0
13655,1,1,1,1,1,1,1,1,1,1,1
13656,1,1,0,0,1,1,0,1,0,0,0
13657,1,1,1,1,1,1,1,1,1,1,1
13658,0,1,0,1,1,1,0,0,0,1,1
13659,0,0,0,0,1,0,0,0,0,1,1
13660,0,1,1,1,0,0,1,1,1,0,1
13661,0,0,0,0,0,0,0,0,0,0,0
13662,0,0,0,0,0,1,1,1,0,0,0
13663,1,1,1,1,0,1,1,1,1,0,0
13664,0,0,1,0,0,0,1,0,0,0,0
13665,0,0,0,0,1,0,0,0,0,0,0
13666,1,1,1,1,1,1,1,1,1,1,1
13667,1,0,1,1,1,0,0,0,1,1,1
13668,0,0,0,0,0,0,0,0,0,0,0
13669,0,0,0,1,0,0,0,0,1,1,0
13670,0,0,0,0,0,0,0,0,0,0,0
13671,0,0,0,1,0,1,0,1,1,1,0
13672,1,1,1,1,0,1,1,0,1,1,1
13673,1,0,1,0,0,0,0,0,1,0,0
13674,0,0,0,0,1,0,0,0,0,0,0
13675,1,1,1,1,1,1,1,1,1,1,0
13676,0,0,0,1,1,1,1,1,0,0,0
13677,1,1,1,1,1,1,1,1,1,1,1
13678,0,1,1,1,0,1,0,1,1,1,1
13679,0,0,0,0,0,0,0,1,0,1,0
13680,1,0,0,1,1,0,0,0,1,1,0
13681,1,1,1,1,1,1,1,0,1,1,1
13682,1,0,1,1,0,1,1,1,1,1,1
13683,0,1,1,1,1,1,1,0,1,1,0
13684,1,0,0,1,1,1,0,1,1,1,1
13685,1,1,1,0,1,1,0,1,0,0,1
13686,0,1,0,0,0,0,0,0,0,0,0
13687,0,1,0,1,1,0,1,0,0,0,0
13688,0,1,1,1,1,0,0,0,1,1,0
13689,0,1,1,0,0,0,0,1,0,0,1
13690,0,1,1,0,0,1,0,1,1,0,0
13691,0,0,0,0,0,0,0,1,1,0,0
13692,0,0,0,0,0,0,0,0,0,1,0
13693,0,0,0,1,0,0,1,0,0,0,0
13694,0,0,0,0,0,0,0,0,0,0,1
13695,0,0,1,0,0,0,0,1,0,1,1
13696,0,1,0,0,0,0,0,1,0,0,0
13697,1,1,1,1,1,1,1,1,1,1,0
13698,1,1,0,1,1,0,1,1,1,1,1
13699,0,0,0,0,0,0,0,0,0,0,0
13700,0,1,1,0,0,0,0,1,1,1,1
13701,0,0,0,1,1,0,0,0,0,0,0
13702,0,0,0,0,0,0,0,1,0,0,0
13703,1,0,1,1,1,1,1,0,1,0,1
13704,0,0,0,0,1,0,1,1,0,0,0
13705,0,0,0,0,0,1,1,0,0,1,0
13706,1,1,0,0,1,1,0,0,0,1,1
13707,1,0,1,1,1,1,1,1,1,1,0
13708,1,0,0,0,0,0,1,1,1,0,1
13709,0,0,0,0,0,0,0,0,0,0,0
13710,1,1,1,1,1,1,0,0,0,1,1
13711,1,1,1,1,1,1,1,1,1,1,1
13712,0,0,0,1,0,0,0,1,0,1,0
13713,1,1,0,1,1,0,1,0,1,1,1
13714,1,1,1,1,1,1,1,0,1,1,1
13715,0,0,0,1,0,0,1,0,1,1,0
13716,1,0,0,0,1,1,1,1,1,1,1
13717,1,1,1,1,1,1,1,1,1,1,1
13718,1,1,1,1,1,1,1,1,1,1,1
13719,1,0,0,1,1,0,0,1,1,1,1
13720,1,1,0,1,1,1,0,0,1,0,1
13721,1,1,1,1,1,0,1,1,0,0,1
13722,1,1,1,1,1,1,1,1,1,1,1
13723,0,1,1,0,1,1,1,1,0,0,0
13724,1,1,1,1,1,0,1,1,1,0,0
13725,0,1,0,1,1,1,1,1,1,1,1
13726,0,0,0,0,0,0,0,0,0,0,0
13727,0,0,0,0,0,0,0,0,0,0,0
13728,1,1,0,1,1,1,1,1,1,1,1
13729,1,1,0,1,0,0,1,0,0,0,0
13730,1,1,1,1,1,1,1,1,1,1,1
13731,1,1,1,0,0,1,0,1,0,0,0
13732,0,0,0,0,1,0,1,0,1,1,1
13733,1,1,1,1,0,1,1,0,1,1,1
13734,0,0,0,1,0,0,0,1,0,1,1
13735,1,1,1,1,1,1,1,1,1,1,1
13736,0,0,0,0,1,1,1,1,0,1,0
13737,0,1,1,1,1,1,0,1,1,1,0
13738,1,0,0,0,0,0,0,0,0,1,1
13739,1,1,1,0,1,1,0,0,0,0,1
13740,0,0,0,0,0,0,0,0,0,0,0
13741,0,0,0,0,1,0,0,0,0,0,0
13742,0,0,0,0,0,0,1,0,1,0,0
13743,1,0,0,0,0,0,0,1,0,0,0
13744,1,1,1,1,0,0,0,1,1,0,0
13745,0,0,0,1,1,0,0,0,1,1,0
13746,0,0,0,0,0,0,0,0,0,0,0
13747,0,0,0,0,0,0,1,0,0,0,0
13748,0,0,0,1,0,1,0,0,0,0,1
13749,1,0,1,1,1,1,0,1,0,1,0
13750,0,1,0,1,1,1,0,0,0,0,0
13751,1,0,0,0,0,0,0,1,1,0,0
13752,1,1,1,1,0,1,1,1,1,1,1
13753,1,1,1,1,1,1,1,1,1,1,0
13754,1,0,1,0,1,1,1,0,1,0,1
13755,1,0,1,1,1,1,1,1,1,0,1
13756,0,0,0,1,0,0,1,0,1,1,0
13757,1,1,1,1,1,1,1,0,1,1,1
13758,0,1,1,1,1,1,0,0,1,1,1
13759,1,0,0,1,0,0,0,1,0,1,1
13760,1,0,1,0,0,1,1,1,0,1,1
13761,1,0,0,1,1,0,0,1,0,0,1
13762,0,0,0,0,0,1,0,0,0,1,1
13763,0,1,1,0,0,0,0,1,0,0,1
13764,1,1,1,1,1,1,1,1,0,1,1
13765,0,0,0,0,0,1,0,0,0,0,0
13766,0,0,0,0,0,0,1,0,0,1,0
13767,0,0,0,0,0,0,0,0,0,0,0
13768,1,0,1,1,1,1,1,1,1,1,1
13769,1,1,1,1,1,1,1,1,1,1,1
13770,1,1,0,1,1,1,1,0,1,0,1
13771,0,1,0,0,0,0,0,1,0,1,0
13772,0,0,1,0,1,1,0,1,0,1,1
13773,1,1,1,1,1,1,1,1,1,1,1
13774,0,0,1,1,0,0,0,0,1,0,0
13775,1,0,0,0,0,1,0,0,0,0,0
13776,1,1,1,0,1,1,1,1,0,0,1
13777,1,1,1,1,0,1,1,0,0,1,0
13778,0,0,0,0,0,0,0,0,1,0,0
13779,1,0,1,0,1,1,0,1,0,1,0
13780,0,0,0,1,1,0,0,1,1,0,0
13781,1,1,1,1,1,1,0,1,1,1,1
13782,1,0,1,0,0,1,1,1,0,0,1
13783,0,0,0,0,0,0,0,0,0,0,0
13784,1,1,1,0,0,0,1,1,1,1,1
13785,1,1,1,1,1,1,1,1,1,0,1
13786,1,1,1,0,1,1,1,0,1,1,1
13787,1,1,0,1,1,0,1,1,1,1,1
13788,0,0,0,0,0,1,1,0,0,1,1
13789,1,1,1,1,0,1,0,1,1,1,0
13790,0,1,1,0,1,1,1,0,1,1,1
13791,1,1,1,1,1,1,1,1,1,1,1
13792,0,0,0,0,1,0,0,0,0,1,1
13793,0,0,0,0,0,0,0,0,0,0,0
13794,0,0,0,0,1,1,0,0,0,1,1
13795,1,0,0,1,1,0,0,0,1,0,1
13796,0,0,0,0,0,0,0,1,0,0,0
13797,0,0,0,0,0,0,0,0,0,0,0
13798,1,0,1,1,1,1,0,1,1,1,1
13799,0,0,0,1,0,0,0,0,0,0,0
13800,0,0,0,0,1,0,0,0,1,0,0
13801,1,1,1,1,1,1,1,1,1,0,1
13802,0,1,0,1,0,1,0,1,1,1,1
13803,1,1,0,1,1,1,1,0,1,1,1
13804,0,0,0,0,1,0,0,0,0,0,0
13805,1,1,1,1,1,1,1,1,1,1,1
13806,0,0,0,0,0,0,0,0,0,0,0
13807,0,1,1,1,1,0,1,1,1,1,0
13808,1,0,1,1,0,1,0,1,1,1,0
13809,0,0,0,0,1,1,0,0,0,0,0
13810,1,1,1,1,1,1,1,1,1,1,1
13811,0,0,0,0,1,0,0,1,0,0,0
13812,1,0,0,1,0,0,1,1,1,0,0
13813,1,1,1,1,1,1,1,0,1,0,1
13814,0,0,1,0,0,0,1,1,0,0,1
13815,1,0,1,1,0,1,0,0,0,1,1
13816,0,0,0,0,0,0,0,1,0,0,0
13817,0,0,0,0,0,1,0,0,0,1,0
13818,0,0,1,0,0,0,1,0,0,0,0
13819,0,0,0,0,0,0,1,0,1,0,0
13820,0,0,1,0,1,0,1,0,1,0,1
13821,1,1,1,1,1,1,1,1,1,1,1
13822,1,1,1,1,1,1,1,1,1,1,1
13823,1,1,1,1,1,0,0,1,1,1,1
13824,1,1,1,1,1,1,0,0,1,1,1
13825,0,0,1,0,0,0,0,1,0,1,0
13826,0,0,0,0,0,0,1,0,0,0,0
13827,0,1,0,0,0,1,0,0,0,0,0
13828,0,0,0,0,0,1,0,0,0,0,1
13829,1,1,1,1,1,1,1,1,1,1,1
13830,1,0,0,0,0,0,0,0,1,0,0
13831,1,1,0,1,0,1,1,1,1,1,1
13832,0,0,0,0,0,1,0,0,0,0,0
13833,1,0,0,0,0,1,1,1,1,0,0
13834,0,0,1,1,1,0,0,0,0,0,1
13835,0,1,0,1,0,0,1,1,0,0,0
13836,1,1,1,1,1,1,1,1,1,1,1
13837,1,0,0,1,0,0,0,0,1,0,0
13838,1,1,1,1,0,1,1,1,1,1,1
13839,1,0,1,1,1,1,1,1,0,1,0
13840,0,0,1,0,0,0,0,0,0,1,1
13841,0,0,0,0,0,0,0,0,0,0,0
13842,0,0,0,1,0,0,0,0,0,0,0
13843,0,1,0,0,0,0,1,0,1,1,1
13844,0,1,1,1,0,0,0,0,0,1,0
13845,1,0,1,1,0,1,1,1,0,0,0
13846,1,0,0,0,0,0,0,0,1,0,1
13847,1,1,0,0,1,1,0,0,1,1,1
13848,1,1,1,1,1,1,1,1,0,1,0
13849,0,1,0,0,0,0,0,0,0,0,0
13850,1,1,1,1,1,1,1,1,1,1,1
13851,1,0,0,0,1,0,0,1,0,1,0
13852,0,0,0,0,0,0,0,0,0,0,0
13853,1,1,1,1,0,1,1,1,1,0,1
13854,1,1,1,1,1,1,1,1,1,0,0
13855,0,0,1,1,0,1,1,1,1,1,1
13856,1,1,1,1,1,1,1,1,1,1,1
13857,0,0,0,0,0,0,0,0,0,0,0
13858,1,0,0,0,0,0,0,0,0,0,0
13859,1,0,1,0,0,1,1,1,0,0,0
13860,1,1,1,1,1,0,1,1,1,1,1
13861,0,0,1,0,0,0,0,0,0,0,0
13862,0,0,0,0,0,1,0,0,0,1,1
13863,0,1,1,1,0,1,0,0,0,0,0
13864,1,1,1,1,1,1,1,1,1,1,1
13865,0,0,1,1,1,1,1,1,1,1,1
13866,0,1,0,0,1,1,1,1,1,0,1
13867,0,0,1,0,0,1,0,0,1,1,1
13868,0,1,0,1,0,1,0,0,1,1,1
13869,0,0,0,0,0,0,0,1,0,0,0
13870,0,1,0,0,0,0,0,0,0,0,0
13871,0,1,1,0,0,1,1,1,1,1,1
13872,1,0,1,1,1,1,1,1,1,1,1
13873,0,0,0,0,0,0,0,0,0,0,0
13874,1,0,1,1,1,0,1,1,1,1,1
13875,1,0,0,0,0,0,0,0,0,0,0
13876,1,1,1,0,1,1,1,1,1,1,1
